id,prog_name,source,covered_drugs.name,covered_drugs.generic,standerdised_drug,standerdised_program
683eb35152f4d71ca049b123,Neurotrophic Keratitis,PAN,FLAREX,fluorometholone acetate,Flarex,Neurotrophic Keratitis
683eb35152f4d71ca049b123,Neurotrophic Keratitis,PAN,FLUOROMETHOLONE,fluorometholone,Fluorometholone,Neurotrophic Keratitis
683eb35152f4d71ca049b124,Neutropenia,PAN,FULPHILA,pegfilgrastim-jmdb,Fulphila,Neutropenia
683eb35152f4d71ca049b124,Neutropenia,PAN,FYLNETRA,pegfilgrastim-pbbk,Fylnetra,Neutropenia
683eb35152f4d71ca049b124,Neutropenia,PAN,GRANIX,tbo-filgrastim,Granix,Neutropenia
683eb35152f4d71ca049b124,Neutropenia,PAN,LEUKINE,sargramostim,Leukine,Neutropenia
683eb35152f4d71ca049b124,Neutropenia,PAN,NEULASTA,pegfilgrastim,Neulasta,Neutropenia
683eb35152f4d71ca049b124,Neutropenia,PAN,NEULASTA ONPRO,pegfilgrastim,Neulasta Onpro,Neutropenia
683eb35152f4d71ca049b124,Neutropenia,PAN,NEUPOGEN,filgrastim,Neupogen,Neutropenia
683eb35152f4d71ca049b124,Neutropenia,PAN,NIVESTYM,filgrastim-aafi,Nivestym,Neutropenia
683eb35152f4d71ca049b124,Neutropenia,PAN,NYPOZI,filgrastim-txid,Nypozi,Neutropenia
683eb35152f4d71ca049b124,Neutropenia,PAN,NYVEPRIA,pegfilgrastim-apgf,Nyvepria,Neutropenia
683eb35152f4d71ca049b124,Neutropenia,PAN,RELEUKO,filgrastim-ayow,Releuko,Neutropenia
683eb35152f4d71ca049b124,Neutropenia,PAN,ROLVEDON,eflapegrastim-xnst,Rolvedon,Neutropenia
683eb35152f4d71ca049b124,Neutropenia,PAN,STIMUFEND,pegfilgrastim-fpgk,Stimufend,Neutropenia
683eb35152f4d71ca049b124,Neutropenia,PAN,UDENYCA,pegfilgrastim-cbqv,Udenyca,Neutropenia
683eb35152f4d71ca049b124,Neutropenia,PAN,UDENYCA AUTOINJECTOR,pegfilgrastim-cbqv,Udenyca Autoinjector,Neutropenia
683eb35152f4d71ca049b124,Neutropenia,PAN,UDENYCA ONBODY,pegfilgrastim-cbqv,Udenyca Onbody,Neutropenia
683eb35152f4d71ca049b124,Neutropenia,PAN,ZARXIO,filgrastim-sndz,Zarxio,Neutropenia
683eb35152f4d71ca049b124,Neutropenia,PAN,ZIEXTENZO,pegfilgrastim-bmez,Ziextenzo,Neutropenia
683eb35152f4d71ca049b125,Non-Small Cell Lung Cancer,PAN,ABRAXANE,paclitaxel protein-bound,Abraxane,Non-Small Cell Lung Cancer
683eb35152f4d71ca049b125,Non-Small Cell Lung Cancer,PAN,ALECENSA,alectinib hcl,Alecensa,Non-Small Cell Lung Cancer
683eb35152f4d71ca049b125,Non-Small Cell Lung Cancer,PAN,ALIMTA,pemetrexed disodium,Alimta,Non-Small Cell Lung Cancer
683eb35152f4d71ca049b125,Non-Small Cell Lung Cancer,PAN,ALUNBRIG,brigatinib,Alunbrig,Non-Small Cell Lung Cancer
683eb35152f4d71ca049b125,Non-Small Cell Lung Cancer,PAN,ALYMSYS,bevacizumab-maly,Alymsys,Non-Small Cell Lung Cancer
683eb35152f4d71ca049b125,Non-Small Cell Lung Cancer,PAN,AUGTYRO,repotrectinib,Augtyro,Non-Small Cell Lung Cancer
683eb35152f4d71ca049b125,Non-Small Cell Lung Cancer,PAN,AVASTIN,bevacizumab,Avastin,Non-Small Cell Lung Cancer
683eb35152f4d71ca049b125,Non-Small Cell Lung Cancer,PAN,AXTLE,pemetrexed dipotassium,Axtle,Non-Small Cell Lung Cancer
683eb35152f4d71ca049b125,Non-Small Cell Lung Cancer,PAN,BEVACIZUMAB,bevacizumab,Bevacizumab,Non-Small Cell Lung Cancer
683eb35152f4d71ca049b125,Non-Small Cell Lung Cancer,PAN,BIZENGRI,zenocutuzumab-zbco,Bizengri,Non-Small Cell Lung Cancer
683eb35152f4d71ca049b125,Non-Small Cell Lung Cancer,PAN,BRAFTOVI,encorafenib,Braftovi,Non-Small Cell Lung Cancer
683eb35152f4d71ca049b125,Non-Small Cell Lung Cancer,PAN,CABOMETYX,cabozantinib s-malate,Cabometyx,Non-Small Cell Lung Cancer
683eb35152f4d71ca049b125,Non-Small Cell Lung Cancer,PAN,CARBOPLATIN,carboplatin,Carboplatin,Non-Small Cell Lung Cancer
683eb35152f4d71ca049b125,Non-Small Cell Lung Cancer,PAN,CISPLATIN,cisplatin,Cisplatin,Non-Small Cell Lung Cancer
683eb35152f4d71ca049b125,Non-Small Cell Lung Cancer,PAN,COMETRIQ,cabozantinib s-malate,Cometriq,Non-Small Cell Lung Cancer
683eb35152f4d71ca049b125,Non-Small Cell Lung Cancer,PAN,CYRAMZA,ramucirumab,Cyramza,Non-Small Cell Lung Cancer
683eb35152f4d71ca049b125,Non-Small Cell Lung Cancer,PAN,DOCETAXEL,docetaxel,Docetaxel,Non-Small Cell Lung Cancer
683eb35152f4d71ca049b125,Non-Small Cell Lung Cancer,PAN,DOCIVYX,docetaxel,Docivyx,Non-Small Cell Lung Cancer
683eb35152f4d71ca049b125,Non-Small Cell Lung Cancer,PAN,ENHERTU,fam-trastuzumab deruxtecn-nxki,Enhertu,Non-Small Cell Lung Cancer
683eb35152f4d71ca049b125,Non-Small Cell Lung Cancer,PAN,ERBITUX,cetuximab,Erbitux,Non-Small Cell Lung Cancer
683eb35152f4d71ca049b125,Non-Small Cell Lung Cancer,PAN,ERLOTINIB HCL,erlotinib hcl,Erlotinib Hcl,Non-Small Cell Lung Cancer
683eb35152f4d71ca049b125,Non-Small Cell Lung Cancer,PAN,ETOPOPHOS,etoposide phosphate,Etopophos,Non-Small Cell Lung Cancer
683eb35152f4d71ca049b125,Non-Small Cell Lung Cancer,PAN,ETOPOSIDE,etoposide,Etoposide,Non-Small Cell Lung Cancer
683eb35152f4d71ca049b125,Non-Small Cell Lung Cancer,PAN,EXKIVITY,mobocertinib succinate,Exkivity,Non-Small Cell Lung Cancer
683eb35152f4d71ca049b126,Ovarian Cancer,PAN,ABRAXANE,paclitaxel protein-bound,Abraxane,Ovarian Cancer
683eb35152f4d71ca049b126,Ovarian Cancer,PAN,ADRIAMYCIN,doxorubicin hcl,Adriamycin,Ovarian Cancer
683eb35152f4d71ca049b126,Ovarian Cancer,PAN,ALIMTA,pemetrexed disodium,Alimta,Ovarian Cancer
683eb35152f4d71ca049b126,Ovarian Cancer,PAN,ALKERAN,melphalan,Alkeran,Ovarian Cancer
683eb35152f4d71ca049b126,Ovarian Cancer,PAN,ALYMSYS,bevacizumab-maly,Alymsys,Ovarian Cancer
683eb35152f4d71ca049b126,Ovarian Cancer,PAN,ANASTROZOLE,anastrozole,Anastrozole,Ovarian Cancer
683eb35152f4d71ca049b126,Ovarian Cancer,PAN,ARIMIDEX,anastrozole,Arimidex,Ovarian Cancer
683eb35152f4d71ca049b126,Ovarian Cancer,PAN,AROMASIN,exemestane,Aromasin,Ovarian Cancer
683eb35152f4d71ca049b126,Ovarian Cancer,PAN,AVASTIN,bevacizumab,Avastin,Ovarian Cancer
683eb35152f4d71ca049b126,Ovarian Cancer,PAN,AXTLE,pemetrexed dipotassium,Axtle,Ovarian Cancer
683eb35152f4d71ca049b126,Ovarian Cancer,PAN,BEVACIZUMAB,bevacizumab,Bevacizumab,Ovarian Cancer
683eb35152f4d71ca049b126,Ovarian Cancer,PAN,BLEOMYCIN SULFATE,bleomycin sulfate,Bleomycin Sulfate,Ovarian Cancer
683eb35152f4d71ca049b126,Ovarian Cancer,PAN,CAMPTOSAR,irinotecan hcl,Camptosar,Ovarian Cancer
683eb35152f4d71ca049b126,Ovarian Cancer,PAN,CAPECITABINE,capecitabine,Capecitabine,Ovarian Cancer
683eb35152f4d71ca049b126,Ovarian Cancer,PAN,CARBOPLATIN,carboplatin,Carboplatin,Ovarian Cancer
683eb35152f4d71ca049b126,Ovarian Cancer,PAN,CISPLATIN,cisplatin,Cisplatin,Ovarian Cancer
683eb35152f4d71ca049b126,Ovarian Cancer,PAN,COSMEGEN,dactinomycin,Cosmegen,Ovarian Cancer
683eb35152f4d71ca049b126,Ovarian Cancer,PAN,CYCLOPHOSPHAMIDE,cyclophosphamide,Cyclophosphamide,Ovarian Cancer
683eb35152f4d71ca049b126,Ovarian Cancer,PAN,DACTINOMYCIN,dactinomycin,Dactinomycin,Ovarian Cancer
683eb35152f4d71ca049b126,Ovarian Cancer,PAN,DOCETAXEL,docetaxel,Docetaxel,Ovarian Cancer
683eb35152f4d71ca049b126,Ovarian Cancer,PAN,DOCIVYX,docetaxel,Docivyx,Ovarian Cancer
683eb35152f4d71ca049b126,Ovarian Cancer,PAN,DOXIL,doxorubicin hcl peg-liposomal,Doxil,Ovarian Cancer
683eb35152f4d71ca049b126,Ovarian Cancer,PAN,DOXORUBICIN HCL,doxorubicin hcl,Doxorubicin Hcl,Ovarian Cancer
683eb35152f4d71ca049b126,Ovarian Cancer,PAN,DOXORUBICIN HCL LIPOSOME,doxorubicin hcl peg-liposomal,Doxorubicin Hcl Liposome,Ovarian Cancer
683eb35152f4d71ca049b127,Pancreatic Cancer,PAN,ABRAXANE,paclitaxel protein-bound,Abraxane,Pancreatic Cancer
683eb35152f4d71ca049b127,Pancreatic Cancer,PAN,ADRIAMYCIN,doxorubicin hcl,Adriamycin,Pancreatic Cancer
683eb35152f4d71ca049b127,Pancreatic Cancer,PAN,AFINITOR,everolimus,Afinitor,Pancreatic Cancer
683eb35152f4d71ca049b127,Pancreatic Cancer,PAN,AFINITOR DISPERZ,everolimus,Afinitor Disperz,Pancreatic Cancer
683eb35152f4d71ca049b127,Pancreatic Cancer,PAN,BIZENGRI,zenocutuzumab-zbco,Bizengri,Pancreatic Cancer
683eb35152f4d71ca049b127,Pancreatic Cancer,PAN,CAMPTOSAR,irinotecan hcl,Camptosar,Pancreatic Cancer
683eb35152f4d71ca049b127,Pancreatic Cancer,PAN,CAPECITABINE,capecitabine,Capecitabine,Pancreatic Cancer
683eb35152f4d71ca049b127,Pancreatic Cancer,PAN,CISPLATIN,cisplatin,Cisplatin,Pancreatic Cancer
683eb35152f4d71ca049b127,Pancreatic Cancer,PAN,CREON,lipase/protease/amylase,Creon,Pancreatic Cancer
683eb35152f4d71ca049b127,Pancreatic Cancer,PAN,DACARBAZINE,dacarbazine,Dacarbazine,Pancreatic Cancer
683eb35152f4d71ca049b127,Pancreatic Cancer,PAN,DOCETAXEL,docetaxel,Docetaxel,Pancreatic Cancer
683eb35152f4d71ca049b127,Pancreatic Cancer,PAN,DOCIVYX,docetaxel,Docivyx,Pancreatic Cancer
683eb35152f4d71ca049b127,Pancreatic Cancer,PAN,DOXIL,doxorubicin hcl peg-liposomal,Doxil,Pancreatic Cancer
683eb35152f4d71ca049b127,Pancreatic Cancer,PAN,DOXORUBICIN HCL,doxorubicin hcl,Doxorubicin Hcl,Pancreatic Cancer
683eb35152f4d71ca049b127,Pancreatic Cancer,PAN,DOXORUBICIN HCL LIPOSOME,doxorubicin hcl peg-liposomal,Doxorubicin Hcl Liposome,Pancreatic Cancer
683eb35152f4d71ca049b127,Pancreatic Cancer,PAN,ERLOTINIB HCL,erlotinib hcl,Erlotinib Hcl,Pancreatic Cancer
683eb35152f4d71ca049b127,Pancreatic Cancer,PAN,EVEROLIMUS,everolimus,Everolimus,Pancreatic Cancer
683eb35152f4d71ca049b127,Pancreatic Cancer,PAN,FLUOROURACIL,fluorouracil,Fluorouracil,Pancreatic Cancer
683eb35152f4d71ca049b127,Pancreatic Cancer,PAN,FUSILEV,levoleucovorin calcium,Fusilev,Pancreatic Cancer
683eb35152f4d71ca049b127,Pancreatic Cancer,PAN,GEMCITABINE HCL,gemcitabine hcl,Gemcitabine Hcl,Pancreatic Cancer
683eb35152f4d71ca049b127,Pancreatic Cancer,PAN,INFUGEM,gemcitabine hcl in 0.9 % nacl,Infugem,Pancreatic Cancer
683eb35152f4d71ca049b127,Pancreatic Cancer,PAN,IRINOTECAN HCL,irinotecan hcl,Irinotecan Hcl,Pancreatic Cancer
683eb35152f4d71ca049b127,Pancreatic Cancer,PAN,KEMOPLAT,cisplatin,Kemoplat,Pancreatic Cancer
683eb35152f4d71ca049b127,Pancreatic Cancer,PAN,KEYTRUDA,pembrolizumab,Keytruda,Pancreatic Cancer
683eb35152f4d71ca049b128,Parkinson's Disease,PAN,A4222 SUPPLY FEE,,A4222 Supply Fee,Parkinson'S Disease
683eb35152f4d71ca049b128,Parkinson's Disease,PAN,ADLARITY,donepezil hcl,Adlarity,Parkinson'S Disease
683eb35152f4d71ca049b128,Parkinson's Disease,PAN,ADV ALLERGY COLLECTION KIT,hydrocortisone,Adv Allergy Collection Kit,Parkinson'S Disease
683eb35152f4d71ca049b128,Parkinson's Disease,PAN,ALA-CORT,hydrocortisone,Ala Cort,Parkinson'S Disease
683eb35152f4d71ca049b128,Parkinson's Disease,PAN,ALA-SCALP,hydrocortisone,Ala Scalp,Parkinson'S Disease
683eb35152f4d71ca049b128,Parkinson's Disease,PAN,ALFUZOSIN HCL ER,alfuzosin hcl,Alfuzosin Hcl Er,Parkinson'S Disease
683eb35152f4d71ca049b128,Parkinson's Disease,PAN,ALPRAZOLAM,alprazolam,Alprazolam,Parkinson'S Disease
683eb35152f4d71ca049b128,Parkinson's Disease,PAN,ALPRAZOLAM ER,alprazolam,Alprazolam Er,Parkinson'S Disease
683eb35152f4d71ca049b128,Parkinson's Disease,PAN,ALPRAZOLAM INTENSOL,alprazolam,Alprazolam Intensol,Parkinson'S Disease
683eb35152f4d71ca049b128,Parkinson's Disease,PAN,ALPRAZOLAM ODT,alprazolam,Alprazolam Odt,Parkinson'S Disease
683eb35152f4d71ca049b128,Parkinson's Disease,PAN,ALPRAZOLAM XR,alprazolam,Alprazolam Xr,Parkinson'S Disease
683eb35152f4d71ca049b128,Parkinson's Disease,PAN,ALPROSTADIL,alprostadil,Alprostadil,Parkinson'S Disease
683eb35152f4d71ca049b128,Parkinson's Disease,PAN,AMANTADINE,amantadine hcl,Amantadine,Parkinson'S Disease
683eb35152f4d71ca049b128,Parkinson's Disease,PAN,AMBIEN,zolpidem tartrate,Ambien,Parkinson'S Disease
683eb35152f4d71ca049b128,Parkinson's Disease,PAN,AMBIEN CR,zolpidem tartrate,Ambien Cr,Parkinson'S Disease
683eb35152f4d71ca049b128,Parkinson's Disease,PAN,AMITIZA,lubiprostone,Amitiza,Parkinson'S Disease
683eb35152f4d71ca049b128,Parkinson's Disease,PAN,AMITRIPTYLINE HCL,amitriptyline hcl,Amitriptyline Hcl,Parkinson'S Disease
683eb35152f4d71ca049b128,Parkinson's Disease,PAN,AMRIX,cyclobenzaprine hcl,Amrix,Parkinson'S Disease
683eb35152f4d71ca049b128,Parkinson's Disease,PAN,ANAPROX DS,naproxen sodium,Anaprox Ds,Parkinson'S Disease
683eb35152f4d71ca049b128,Parkinson's Disease,PAN,ANUSOL-HC,hydrocortisone,Anusol Hc,Parkinson'S Disease
683eb35152f4d71ca049b128,Parkinson's Disease,PAN,APOKYN,apomorphine hcl,Apokyn,Parkinson'S Disease
683eb35152f4d71ca049b128,Parkinson's Disease,PAN,APOMORPHINE HCL,apomorphine hcl,Apomorphine Hcl,Parkinson'S Disease
683eb35152f4d71ca049b128,Parkinson's Disease,PAN,APTENSIO XR,methylphenidate hcl,Aptensio Xr,Parkinson'S Disease
683eb35152f4d71ca049b128,Parkinson's Disease,PAN,ARICEPT,donepezil hcl,Aricept,Parkinson'S Disease
683eb35152f4d71ca049b129,Paroxysmal Nocturnal Hemoglobinuria,PAN,BKEMV,eculizumab-aeeb,Bkemv,Paroxysmal Nocturnal Hemoglobinuria
683eb35152f4d71ca049b129,Paroxysmal Nocturnal Hemoglobinuria,PAN,EMPAVELI,pegcetacoplan,Empaveli,Paroxysmal Nocturnal Hemoglobinuria
683eb35152f4d71ca049b129,Paroxysmal Nocturnal Hemoglobinuria,PAN,EPYSQLI,eculizumab-aagh,Epysqli,Paroxysmal Nocturnal Hemoglobinuria
683eb35152f4d71ca049b129,Paroxysmal Nocturnal Hemoglobinuria,PAN,FABHALTA,iptacopan hcl,Fabhalta,Paroxysmal Nocturnal Hemoglobinuria
683eb35152f4d71ca049b129,Paroxysmal Nocturnal Hemoglobinuria,PAN,PIASKY,crovalimab-akkz,Piasky,Paroxysmal Nocturnal Hemoglobinuria
683eb35152f4d71ca049b129,Paroxysmal Nocturnal Hemoglobinuria,PAN,SOLIRIS,eculizumab,Soliris,Paroxysmal Nocturnal Hemoglobinuria
683eb35152f4d71ca049b129,Paroxysmal Nocturnal Hemoglobinuria,PAN,ULTOMIRIS,ravulizumab-cwvz,Ultomiris,Paroxysmal Nocturnal Hemoglobinuria
683eb35152f4d71ca049b129,Paroxysmal Nocturnal Hemoglobinuria,PAN,VOYDEYA,danicopan,Voydeya,Paroxysmal Nocturnal Hemoglobinuria
683eb35152f4d71ca049b12a,Paroxysmal Nocturnal Hemoglobinuria Premium,PAN,BKEMV,eculizumab-aeeb,Bkemv,Paroxysmal Nocturnal Hemoglobinuria Premium
683eb35152f4d71ca049b12a,Paroxysmal Nocturnal Hemoglobinuria Premium,PAN,EMPAVELI,pegcetacoplan,Empaveli,Paroxysmal Nocturnal Hemoglobinuria Premium
683eb35152f4d71ca049b12a,Paroxysmal Nocturnal Hemoglobinuria Premium,PAN,EPYSQLI,eculizumab-aagh,Epysqli,Paroxysmal Nocturnal Hemoglobinuria Premium
683eb35152f4d71ca049b12a,Paroxysmal Nocturnal Hemoglobinuria Premium,PAN,FABHALTA,iptacopan hcl,Fabhalta,Paroxysmal Nocturnal Hemoglobinuria Premium
683eb35152f4d71ca049b12a,Paroxysmal Nocturnal Hemoglobinuria Premium,PAN,PIASKY,crovalimab-akkz,Piasky,Paroxysmal Nocturnal Hemoglobinuria Premium
683eb35152f4d71ca049b12a,Paroxysmal Nocturnal Hemoglobinuria Premium,PAN,SOLIRIS,eculizumab,Soliris,Paroxysmal Nocturnal Hemoglobinuria Premium
683eb35152f4d71ca049b12a,Paroxysmal Nocturnal Hemoglobinuria Premium,PAN,ULTOMIRIS,ravulizumab-cwvz,Ultomiris,Paroxysmal Nocturnal Hemoglobinuria Premium
683eb35152f4d71ca049b12a,Paroxysmal Nocturnal Hemoglobinuria Premium,PAN,VOYDEYA,danicopan,Voydeya,Paroxysmal Nocturnal Hemoglobinuria Premium
683eb35152f4d71ca049b12b,Pemphigus Vulgaris,PAN,ALYGLO,"immune globulin,gamma(igg",Alyglo,Pemphigus Vulgaris
683eb35152f4d71ca049b12b,Pemphigus Vulgaris,PAN,ASCENIV,"immune globulin,gamma(igg",Asceniv,Pemphigus Vulgaris
683eb35152f4d71ca049b12b,Pemphigus Vulgaris,PAN,AZASAN,azathioprine,Azasan,Pemphigus Vulgaris
683eb35152f4d71ca049b12b,Pemphigus Vulgaris,PAN,AZATHIOPRINE,azathioprine,Azathioprine,Pemphigus Vulgaris
683eb35152f4d71ca049b12b,Pemphigus Vulgaris,PAN,BETAMETHASONE DIPROP AUGMENTED,betamethasone dipropionate,Betamethasone Diprop Augmented,Pemphigus Vulgaris
683eb35152f4d71ca049b12b,Pemphigus Vulgaris,PAN,BETAMETHASONE DIPROPIONATE,betamethasone dipropionate,Betamethasone Dipropionate,Pemphigus Vulgaris
683eb35152f4d71ca049b12b,Pemphigus Vulgaris,PAN,BETAMETHASONE SOD PHOS-WATER,betamethasone sod phosph-water,Betamethasone Sod Phos Water,Pemphigus Vulgaris
683eb35152f4d71ca049b12b,Pemphigus Vulgaris,PAN,BETAMETHASONE VALERATE,betamethasone valerate,Betamethasone Valerate,Pemphigus Vulgaris
683eb35152f4d71ca049b12b,Pemphigus Vulgaris,PAN,BIVIGAM,immun glob g(igg,Bivigam,Pemphigus Vulgaris
683eb35152f4d71ca049b12b,Pemphigus Vulgaris,PAN,CALDOLOR,ibuprofen,Caldolor,Pemphigus Vulgaris
683eb35152f4d71ca049b12b,Pemphigus Vulgaris,PAN,CELLCEPT,mycophenolate mofetil,Cellcept,Pemphigus Vulgaris
683eb35152f4d71ca049b12b,Pemphigus Vulgaris,PAN,CLOBETASOL EMOLLIENT,clobetasol propionate/emoll,Clobetasol Emollient,Pemphigus Vulgaris
683eb35152f4d71ca049b12b,Pemphigus Vulgaris,PAN,CLOBETASOL PROPIONATE,clobetasol propionate,Clobetasol Propionate,Pemphigus Vulgaris
683eb35152f4d71ca049b12b,Pemphigus Vulgaris,PAN,CLOBEX,clobetasol propionate,Clobex,Pemphigus Vulgaris
683eb35152f4d71ca049b12b,Pemphigus Vulgaris,PAN,CLOTRIMAZOLE,clotrimazole,Clotrimazole,Pemphigus Vulgaris
683eb35152f4d71ca049b12b,Pemphigus Vulgaris,PAN,CYCLOPHOSPHAMIDE,cyclophosphamide,Cyclophosphamide,Pemphigus Vulgaris
683eb35152f4d71ca049b12b,Pemphigus Vulgaris,PAN,CYCLOSPORINE,cyclosporine,Cyclosporine,Pemphigus Vulgaris
683eb35152f4d71ca049b12b,Pemphigus Vulgaris,PAN,CYCLOSPORINE MODIFIED,"cyclosporine, modified",Cyclosporine Modified,Pemphigus Vulgaris
683eb35152f4d71ca049b12c,Philadelphia Chromosome Negative Myeloproliferative Neoplasms,PAN,AGRYLIN,anagrelide hcl,Agrylin,Philadelphia Chromosome Negative Myeloproliferative Neoplasms
683eb35152f4d71ca049b12c,Philadelphia Chromosome Negative Myeloproliferative Neoplasms,PAN,ALKERAN,melphalan hcl,Alkeran,Philadelphia Chromosome Negative Myeloproliferative Neoplasms
683eb35152f4d71ca049b12c,Philadelphia Chromosome Negative Myeloproliferative Neoplasms,PAN,ANAGRELIDE HCL,anagrelide hcl,Anagrelide Hcl,Philadelphia Chromosome Negative Myeloproliferative Neoplasms
683eb35152f4d71ca049b12c,Philadelphia Chromosome Negative Myeloproliferative Neoplasms,PAN,BESREMI,ropeginterferon alfa-2b-njft,Besremi,Philadelphia Chromosome Negative Myeloproliferative Neoplasms
683eb35152f4d71ca049b12c,Philadelphia Chromosome Negative Myeloproliferative Neoplasms,PAN,BUSULFAN,busulfan,Busulfan,Philadelphia Chromosome Negative Myeloproliferative Neoplasms
683eb35152f4d71ca049b12c,Philadelphia Chromosome Negative Myeloproliferative Neoplasms,PAN,BUSULFEX,busulfan,Busulfex,Philadelphia Chromosome Negative Myeloproliferative Neoplasms
683eb35152f4d71ca049b12c,Philadelphia Chromosome Negative Myeloproliferative Neoplasms,PAN,CLADRIBINE,cladribine,Cladribine,Philadelphia Chromosome Negative Myeloproliferative Neoplasms
683eb35152f4d71ca049b12c,Philadelphia Chromosome Negative Myeloproliferative Neoplasms,PAN,DROXIA,hydroxyurea,Droxia,Philadelphia Chromosome Negative Myeloproliferative Neoplasms
683eb35152f4d71ca049b12c,Philadelphia Chromosome Negative Myeloproliferative Neoplasms,PAN,GLEEVEC,imatinib mesylate,Gleevec,Philadelphia Chromosome Negative Myeloproliferative Neoplasms
683eb35152f4d71ca049b12c,Philadelphia Chromosome Negative Myeloproliferative Neoplasms,PAN,HYDREA,hydroxyurea,Hydrea,Philadelphia Chromosome Negative Myeloproliferative Neoplasms
683eb35152f4d71ca049b12c,Philadelphia Chromosome Negative Myeloproliferative Neoplasms,PAN,HYDROXYUREA,hydroxyurea,Hydroxyurea,Philadelphia Chromosome Negative Myeloproliferative Neoplasms
683eb35152f4d71ca049b12c,Philadelphia Chromosome Negative Myeloproliferative Neoplasms,PAN,ICLUSIG,ponatinib hcl,Iclusig,Philadelphia Chromosome Negative Myeloproliferative Neoplasms
683eb35152f4d71ca049b12c,Philadelphia Chromosome Negative Myeloproliferative Neoplasms,PAN,IMATINIB MESYLATE,imatinib mesylate,Imatinib Mesylate,Philadelphia Chromosome Negative Myeloproliferative Neoplasms
683eb35152f4d71ca049b12c,Philadelphia Chromosome Negative Myeloproliferative Neoplasms,PAN,IMKELDI,imatinib mesylate,Imkeldi,Philadelphia Chromosome Negative Myeloproliferative Neoplasms
683eb35152f4d71ca049b12c,Philadelphia Chromosome Negative Myeloproliferative Neoplasms,PAN,INQOVI,decitabine/cedazuridine,Inqovi,Philadelphia Chromosome Negative Myeloproliferative Neoplasms
683eb35152f4d71ca049b12c,Philadelphia Chromosome Negative Myeloproliferative Neoplasms,PAN,INREBIC,fedratinib dihydrochloride,Inrebic,Philadelphia Chromosome Negative Myeloproliferative Neoplasms
683eb35152f4d71ca049b12c,Philadelphia Chromosome Negative Myeloproliferative Neoplasms,PAN,IVRA,melphalan hcl,Ivra,Philadelphia Chromosome Negative Myeloproliferative Neoplasms
683eb35152f4d71ca049b12c,Philadelphia Chromosome Negative Myeloproliferative Neoplasms,PAN,JAKAFI,ruxolitinib phosphate,Jakafi,Philadelphia Chromosome Negative Myeloproliferative Neoplasms
683eb35152f4d71ca049b12c,Philadelphia Chromosome Negative Myeloproliferative Neoplasms,PAN,LENALIDOMIDE,lenalidomide,Lenalidomide,Philadelphia Chromosome Negative Myeloproliferative Neoplasms
683eb35152f4d71ca049b12c,Philadelphia Chromosome Negative Myeloproliferative Neoplasms,PAN,MELPHALAN HCL,melphalan hcl,Melphalan Hcl,Philadelphia Chromosome Negative Myeloproliferative Neoplasms
683eb35152f4d71ca049b12c,Philadelphia Chromosome Negative Myeloproliferative Neoplasms,PAN,MYLERAN,busulfan,Myleran,Philadelphia Chromosome Negative Myeloproliferative Neoplasms
683eb35152f4d71ca049b12c,Philadelphia Chromosome Negative Myeloproliferative Neoplasms,PAN,OJJAARA,momelotinib dihydrochloride,Ojjaara,Philadelphia Chromosome Negative Myeloproliferative Neoplasms
683eb35152f4d71ca049b12c,Philadelphia Chromosome Negative Myeloproliferative Neoplasms,PAN,PEGASYS,peginterferon alfa-2a,Pegasys,Philadelphia Chromosome Negative Myeloproliferative Neoplasms
683eb35152f4d71ca049b12c,Philadelphia Chromosome Negative Myeloproliferative Neoplasms,PAN,REBLOZYL,luspatercept-aamt,Reblozyl,Philadelphia Chromosome Negative Myeloproliferative Neoplasms
683eb35152f4d71ca049b12d,Plaque Psoriasis,PAN,ADALIMUMAB-ADBM,CF,Adalimumab Adbm,Plaque Psoriasis
683eb35152f4d71ca049b12d,Plaque Psoriasis,PAN,ADALIMUMAB-ADBM,CF,Adalimumab Adbm,Plaque Psoriasis
683eb35152f4d71ca049b12d,Plaque Psoriasis,PAN,ADALIMUMAB-ADBM,CF,Adalimumab Adbm,Plaque Psoriasis
683eb35152f4d71ca049b12e,Pompe Disease,PAN,LUMIZYME,alglucosidase alfa,Lumizyme,Pompe Disease
683eb35152f4d71ca049b12e,Pompe Disease,PAN,NEXVIAZYME,avalglucosidase alfa-ngpt,Nexviazyme,Pompe Disease
683eb35152f4d71ca049b12e,Pompe Disease,PAN,OPFOLDA,miglustat,Opfolda,Pompe Disease
683eb35152f4d71ca049b12e,Pompe Disease,PAN,POMBILITI,cipaglucosidase alfa-atga,Pombiliti,Pompe Disease
683eb35152f4d71ca049b12f,Pompe Disease Premium,PAN,LUMIZYME,alglucosidase alfa,Lumizyme,Pompe Disease Premium
683eb35152f4d71ca049b12f,Pompe Disease Premium,PAN,NEXVIAZYME,avalglucosidase alfa-ngpt,Nexviazyme,Pompe Disease Premium
683eb35152f4d71ca049b12f,Pompe Disease Premium,PAN,OPFOLDA,miglustat,Opfolda,Pompe Disease Premium
683eb35152f4d71ca049b12f,Pompe Disease Premium,PAN,POMBILITI,cipaglucosidase alfa-atga,Pombiliti,Pompe Disease Premium
683eb35152f4d71ca049b130,Postmenopausal Osteoporosis,PAN,ACTONEL,risedronate sodium,Actonel,Postmenopausal Osteoporosis
